zip_code,customer_id,account_id,tenure_months,num_referrals,has_internet_service,internet_type,has_unlimited_data,has_phone_service,has_multiple_lines,has_premium_tech_support,has_online_security,has_online_backup,has_device_protection,contract_type,paperless_billing,payment_method,avg_long_distance_fee_monthly,total_long_distance_fee,avg_gb_download_monthly,stream_tv,stream_movie,stream_music,total_monthly_fee,total_charges_quarter,total_refunds,status,churn_label,churn_category,churn_reason,gender,age,senior_citizen,married,num_dependents,area_id,city,latitutde,longitude,population
94506,3096-YXENJ,GSBU-WYPFX,65,1,Yes,Fiber Optic,Yes,Yes,Yes,Yes,No,Yes,Yes,Two Year,Yes,Bank Withdrawal,27.69,1799.85,52,Yes,Yes,Yes,107.65,7082.85,0.0,Stayed,No,,,Female,25,No,Yes,0,927,Danville,37.791481,-121.903253,19777
93274,2987-BJXIK,GSDM-FYPAK,70,0,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Credit Card,16.93,1185.1,10,Yes,Yes,Yes,84.7,5991.05,0.0,Stayed,No,,,Female,44,No,No,0,679,Tulare,36.185471,-119.375243,56101
91331,1612-EOHDH,GSDV-CCERJ,1,0,Yes,DSL,Yes,Yes,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,30.92,30.92,69,No,No,Yes,45.15,45.15,0.0,Churned,Yes,Attitude,Attitude of support person,Female,29,No,No,0,201,Pacoima,34.255442,-118.421314,97318
92407,3649-JPUGY,GSOE-YKIVV,72,0,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Yes,Two Year,Yes,Bank Withdrawal,44.46,3201.12,48,Yes,Yes,Yes,88.6,6201.95,0.0,Stayed,No,,,Male,26,No,No,0,481,San Bernardino,34.250069,-117.393949,49355
91901,3085-QUOZK,GSRO-QWGNW,1,0,Yes,Cable,Yes,Yes,No,No,No,No,No,Month-to-Month,No,Credit Card,34.48,34.48,9,No,No,No,43.95,43.95,0.0,Churned,Yes,Attitude,Attitude of service provider,Female,55,No,No,0,287,Alpine,32.827184,-116.703729,16486
95148,0581-MDMPW,GTFV-TUMAU,24,0,Yes,Fiber Optic,Yes,Yes,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,44.09,1058.16,9,Yes,No,No,88.95,2072.75,0.0,Stayed,No,,,Female,63,No,No,0,1121,San Jose,37.339533,-121.777179,44103
93549,2688-BHGOG,GTGT-KGOLF,9,0,Yes,Fiber Optic,No,Yes,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,24.85,223.65,15,No,Yes,No,79.55,718.55,0.0,Stayed,No,,,Male,73,Yes,No,0,757,Olancha,36.296851,-117.865469,318
96044,4973-RLZVI,GTXJ-ORAJD,30,0,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Yes,One Year,No,Credit Card,4.22,126.6,13,Yes,No,No,74.65,2308.6,0.0,Stayed,No,,,Female,52,No,No,0,1551,Hornbrook,41.962127,-122.527696,1026
94560,3318-ISQFQ,GUEX-LSQGA,20,0,No,None,No,Yes,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,10.97,219.4,0,No,No,No,19.5,413.0,0.0,Stayed,No,,,Female,23,No,No,0,965,Newark,37.504133,-122.032347,42491
96047,2003-CKLOR,GULX-ALMUE,66,0,Yes,Cable,Yes,Yes,No,No,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal,25.82,1704.12,26,Yes,Yes,Yes,99.5,6710.5,0.0,Churned,,Other,Moved,Male,62,No,No,0,1553,Igo,40.524535,-122.647172,911
91773,4484-GLZOU,GUMB-MWCYB,52,6,Yes,Fiber Optic,Yes,Yes,Yes,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,10.59,550.68,48,Yes,Yes,Yes,105.05,5624.85,27.6,Churned,Yes,Other,Don't know,Female,20,No,Yes,0,275,San Dimas,34.102119,-117.815532,33878
94606,4369-NYSCF,GUOF-LWOBJ,56,0,Yes,DSL,No,Yes,No,Yes,No,Yes,No,One Year,Yes,Bank Withdrawal,18.42,1031.52,13,Yes,Yes,Yes,75.75,4284.65,0.0,Stayed,No,,,Male,61,No,No,0,999,Oakland,37.792489,-122.244314,41876
91506,1984-GPTEH,GUPI-FNYIA,29,0,No,None,No,Yes,Yes,No,No,No,No,Month-to-Month,No,Bank Withdrawal,4.53,131.37,0,No,No,No,25.15,702.0,0.0,Stayed,No,,,Female,47,No,No,0,233,Burbank,34.169706,-118.323548,18539
95993,4310-KEDTB,GUTM-MDZJW,26,0,Yes,DSL,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,0.0,0.0,27,No,No,No,29.8,786.5,10.28,Stayed,No,,,Female,24,No,No,2,1518,Yuba City,39.075694,-121.70606,27786
95240,0135-NMXAP,GUWH-NOZWJ,12,0,Yes,Fiber Optic,Yes,Yes,Yes,No,No,Yes,No,Month-to-Month,Yes,Bank Withdrawal,14.38,172.56,6,Yes,No,No,89.75,1052.4,0.0,Churned,Yes,Attitude,Attitude of support person,Female,57,No,No,0,1147,Lodi,38.123544,-121.159078,45755
92629,1767-TGTKO,GVAT-GIKAC,8,0,Yes,DSL,Yes,Yes,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,5.09,40.72,51,No,No,No,45.45,411.75,0.0,Stayed,No,,,Female,30,No,Yes,2,536,Dana Point,33.477923,-117.705314,27730
95667,5151-HQRDG,GVEK-AWFZU,37,6,Yes,DSL,Yes,Yes,Yes,No,Yes,No,No,Month-to-Month,Yes,Mailed Check,27.41,1014.17,10,No,No,No,55.05,2030.75,0.0,Stayed,No,,,Male,57,No,Yes,0,1380,Placerville,38.733714,-120.795213,34146
96096,3399-BMLVW,GVHH-JWPDA,51,5,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,No,Two Year,No,Credit Card,9.53,486.03,10,No,No,No,60.5,3121.45,0.0,Stayed,No,,,Male,40,No,Yes,0,1587,Whitmore,40.637105,-121.906949,843
95457,4730-AWNAU,GVJO-IDIRV,36,7,Yes,DSL,Yes,No,No,Yes,Yes,No,Yes,One Year,No,Credit Card,0.0,0.0,24,Yes,Yes,Yes,60.7,2234.55,0.0,Stayed,No,,,Male,59,No,Yes,0,1260,Lower Lake,38.925545,-122.549083,2644
95640,3717-OEAUQ,GVUG-CHGRT,2,0,Yes,Fiber Optic,No,Yes,No,No,No,No,No,Month-to-Month,No,Credit Card,2.72,5.44,14,No,No,No,70.7,129.2,0.0,Joined,No,,,Male,37,No,No,0,1361,Ione,38.33788,-120.954202,9752
92111,1545-JFUML,GWAA-FLWMB,71,5,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,44.06,3128.26,6,Yes,No,No,99.0,6994.6,0.0,Stayed,No,,,Male,50,No,Yes,0,360,San Diego,32.805518,-117.169052,46828
93544,4307-KWMXE,GWIO-JUPQO,10,0,Yes,DSL,Yes,No,No,Yes,No,Yes,No,Month-to-Month,No,Bank Withdrawal,0.0,0.0,22,No,No,No,35.75,389.8,0.0,Stayed,No,,,Male,53,No,No,0,755,Llano,34.500091,-117.765862,1220
90650,4622-YNKIJ,GWNN-UWQYW,33,0,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,No,No,Two Year,Yes,Bank Withdrawal,47.64,1572.12,18,Yes,No,No,88.95,3027.65,0.0,Stayed,No,,,Male,59,No,No,0,125,Norwalk,33.905963,-118.08263,103214
95380,0384-RVBPI,GWRT-NSIIF,20,0,Yes,DSL,Yes,Yes,No,No,Yes,No,Yes,Month-to-Month,No,Credit Card,12.6,252.0,29,No,Yes,Yes,64.4,1398.6,0.0,Stayed,No,,,Male,64,No,No,0,1215,Turlock,37.474396,-120.875917,40545
93705,4822-YCXMX,GWSE-MZERL,25,0,Yes,Fiber Optic,Yes,Yes,Yes,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,8.31,207.75,22,No,Yes,Yes,84.8,2043.45,0.0,Churned,Yes,Price,Extra data charges,Male,64,No,No,0,825,Fresno,36.78724,-119.827813,35451
93505,2434-EEVDB,GWZN-NOGNF,64,7,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,No,Yes,Two Year,Yes,Credit Card,1.27,81.28,13,Yes,No,No,94.6,5948.7,0.0,Stayed,No,,,Female,45,No,Yes,0,734,California City,35.151491,-117.927597,8316
94576,2011-TRQYE,GXHH-LRWJZ,18,0,Yes,DSL,Yes,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Credit Card,0.0,0.0,26,No,No,No,33.5,600.0,0.0,Churned,Yes,Dissatisfaction,Product dissatisfaction,Male,59,No,No,0,977,Deer Park,38.554383,-122.474773,223
91917,4393-GEADV,GXHI-SMSIA,70,10,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,39.06,2734.2,75,Yes,Yes,Yes,114.75,7842.3,0.0,Stayed,No,,,Male,54,No,Yes,3,297,Dulzura,32.622999,-116.687855,727
94520,1087-UDSIH,GXHK-APFXW,3,0,No,None,No,Yes,No,No,No,No,No,Month-to-Month,Yes,Credit Card,13.28,39.84,0,No,No,No,19.6,59.75,0.0,Churned,Yes,Attitude,Attitude of support person,Female,38,No,No,0,940,Concord,38.013825,-122.039144,36186
94801,2674-MLXMN,GXNE-LOOPU,71,0,Yes,Fiber Optic,Yes,Yes,Yes,No,No,Yes,No,Two Year,Yes,Credit Card,34.36,2439.56,13,Yes,Yes,No,99.65,6951.15,3.33,Stayed,No,,,Female,73,Yes,No,0,1018,Richmond,37.945288,-122.383941,28450
93907,1685-VAYJF,GXSX-KBLNS,11,0,Yes,DSL,No,Yes,No,No,No,No,No,Month-to-Month,No,Credit Card,40.59,446.49,22,No,No,No,45.2,492.0,0.0,Stayed,No,,,Male,44,No,No,0,839,Salinas,36.77462,-121.664714,22292
92630,1342-JPNKI,GXTQ-UPTJT,10,0,Yes,Fiber Optic,Yes,Yes,Yes,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,5.92,59.2,11,Yes,No,No,86.05,834.1,0.0,Churned,Yes,Other,Don't know,Male,33,No,No,0,537,Lake Forest,33.644849,-117.684254,59176
94940,3460-TJBWI,GXXX-CXYNS,24,1,No,None,No,Yes,Yes,No,No,No,No,Two Year,No,Credit Card,7.37,176.88,0,No,No,No,24.2,609.05,0.0,Stayed,No,,,Male,58,No,Yes,3,1039,Marshall,38.129308,-122.834815,406
92780,2137-DQMEV,GYAE-PJFQB,68,1,Yes,DSL,Yes,No,No,No,Yes,Yes,No,One Year,No,Credit Card,0.0,0.0,19,Yes,No,No,44.8,2983.65,0.0,Stayed,No,,,Male,39,No,Yes,2,569,Tustin,33.735802,-117.818805,55062
94107,2621-UDNLU,GYCW-ZZLKF,3,9,No,None,No,Yes,No,No,No,No,No,Month-to-Month,No,Credit Card,11.77,35.31,0,No,No,No,20.85,72.0,0.0,Joined,No,,,Female,35,No,Yes,0,894,San Francisco,37.768881,-122.395521,17372
94542,3336-JORSO,GYDB-XLLKZ,33,0,Yes,Fiber Optic,No,Yes,Yes,Yes,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,17.24,568.92,25,Yes,Yes,Yes,110.45,3655.45,0.0,Churned,Yes,Dissatisfaction,Product dissatisfaction,Female,70,Yes,No,0,952,Hayward,37.656695,-122.048361,11147
94019,5055-MGMGF,GYEF-FRELJ,65,3,Yes,Fiber Optic,No,Yes,Yes,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,40.71,2646.15,23,Yes,Yes,Yes,105.05,6914.95,0.0,Stayed,No,,,Female,35,No,Yes,0,863,Half Moon Bay,37.45567,-122.407992,17929
90015,2303-PJYHN,GYFU-OUHHH,2,8,No,None,No,Yes,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,36.05,72.1,0,No,No,No,19.85,52.0,0.0,Joined,No,,,Female,27,No,Yes,0,14,Los Angeles,34.039224,-118.266293,15140
91731,4629-NRXKX,GYPH-FFNHC,2,1,Yes,Fiber Optic,Yes,Yes,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,46.23,92.46,21,No,No,No,70.4,147.15,0.0,Churned,Yes,Dissatisfaction,Network reliability,Female,47,No,Yes,0,250,El Monte,34.079934,-118.046695,30211
93656,2237-ZFSMY,GYRA-JKVIJ,39,0,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,4.48,174.72,71,Yes,No,Yes,95.55,3692.85,0.0,Churned,Yes,Attitude,Attitude of service provider,Female,29,No,No,0,809,Riverdale,36.452211,-119.94575,5729
95825,4521-WFJAI,GYUZ-YUZOL,56,0,No,None,No,Yes,Yes,No,No,No,No,Two Year,Yes,Bank Withdrawal,47.82,2677.92,0,No,No,No,25.95,1444.05,0.0,Stayed,No,,,Male,52,No,No,0,1437,Sacramento,38.590035,-121.412455,30715
91980,1557-EMYVT,GYXX-AIWMC,43,0,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,24.85,1068.55,26,Yes,Yes,Yes,115.05,4895.1,10.76,Stayed,No,,,Female,25,No,No,0,311,Tecate,32.587557,-116.636816,91
92321,1548-ARAGG,GZMM-YZUHI,4,9,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,No,Month-to-Month,Yes,Credit Card,35.2,140.8,52,No,No,No,58.5,224.85,0.0,Stayed,No,,,Female,28,No,Yes,3,439,Cedar Glen,34.255203,-117.175654,455
95543,2815-CPTUL,GZMP-WDKJE,5,0,Yes,Fiber Optic,Yes,Yes,No,No,No,No,No,Month-to-Month,Yes,Credit Card,2.27,11.35,17,No,No,No,70.25,331.9,12.48,Churned,Yes,Price,Price too high,Male,68,Yes,No,0,1299,Gasquet,41.867908,-123.794144,532
95626,0691-NIKRI,GZWK-DCDFH,40,0,Yes,Fiber Optic,Yes,Yes,Yes,Yes,No,No,Yes,One Year,Yes,Credit Card,16.73,669.2,14,Yes,Yes,Yes,105.95,4335.2,0.0,Stayed,No,,,Female,41,No,No,0,1347,Elverta,38.734997,-121.463719,6197
91750,2923-ARZLG,HADA-LEBKC,10,5,No,None,No,Yes,No,No,No,No,No,One Year,Yes,Credit Card,46.23,462.3,0,No,No,No,19.7,197.54,0.0,Stayed,No,,,Male,38,No,Yes,2,261,La Verne,34.144703,-117.770299,35530
95312,0887-WBJVH,HADW-NCLTT,53,1,Yes,Fiber Optic,Yes,Yes,No,Yes,No,No,No,One Year,Yes,Bank Withdrawal,38.35,2032.55,82,Yes,Yes,Yes,93.45,4872.2,0.0,Stayed,No,,,Female,29,No,Yes,0,1167,Cressey,37.420273,-120.66527,55
96084,0661-KQHNK,HAFM-ZSHTE,6,0,No,None,No,Yes,No,No,No,No,No,One Year,No,Credit Card,30.01,180.06,0,No,No,No,19.0,105.5,0.0,Stayed,No,,,Female,38,No,Yes,3,1577,Round Mountain,40.923558,-122.059933,459
94933,1955-IBMMB,HATY-LQCDB,59,0,No,None,No,Yes,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,47.17,2783.03,0,No,No,No,20.2,1192.3,0.0,Stayed,No,,,Male,47,No,No,0,1035,Forest Knolls,38.010092,-122.689442,1025
96014,0440-UEDAI,HAYA-MUIVX,53,0,Yes,Fiber Optic,Yes,Yes,No,Yes,No,Yes,Yes,One Year,Yes,Credit Card,33.88,1795.64,6,No,Yes,Yes,94.45,5042.75,0.0,Stayed,No,,,Female,59,No,No,0,1529,Callahan,41.388397,-122.794636,290
92130,3716-BDVDB,HBBX-HQFCL,1,0,Yes,Fiber Optic,Yes,Yes,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,38.66,38.66,18,No,No,No,69.1,69.1,0.0,Churned,Yes,Competitor,Competitor made better offer,Male,62,No,No,0,377,San Diego,32.957195,-117.202542,28201
93453,1247-QBVSH,HBEB-ADGTP,43,1,Yes,DSL,Yes,Yes,No,No,No,Yes,No,Month-to-Month,No,Mailed Check,14.64,629.52,19,No,No,No,50.2,2169.4,0.0,Stayed,No,,,Female,41,No,Yes,2,725,Santa Margarita,35.303926,-120.256567,2687
91361,3566-VVORZ,HBGW-CFGKT,12,0,Yes,DSL,Yes,Yes,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,30.79,369.48,4,No,No,No,45.9,505.95,0.0,Stayed,No,,,Female,39,No,Yes,0,215,Westlake Village,34.130992,-118.894673,18735
95490,3932-IJWDZ,HBHL-AGRQO,45,0,Yes,Fiber Optic,Yes,Yes,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,24.75,1113.75,13,Yes,Yes,Yes,103.65,4747.85,0.0,Stayed,No,,,Male,51,No,No,0,1279,Willits,39.492046,-123.375818,13472
93201,0027-KWYKW,HBIR-OSCLJ,23,1,Yes,Fiber Optic,Yes,Yes,Yes,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,34.91,802.93,30,Yes,No,No,83.75,1849.95,0.0,Stayed,No,,,Female,30,No,Yes,2,632,Alpaugh,35.869626,-119.498771,1054
96088,3957-LXOLK,HBRC-UBTTI,28,0,Yes,Fiber Optic,Yes,Yes,Yes,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,9.67,270.76,28,Yes,Yes,No,106.15,3152.5,0.0,Churned,Yes,Competitor,Competitor offered more data,Female,75,Yes,No,0,1581,Shingletown,40.497441,-121.827524,4231
92867,5206-XZZQI,HBSH-QYHKT,53,0,Yes,Fiber Optic,No,Yes,No,Yes,No,Yes,No,Month-to-Month,Yes,Credit Card,49.21,2608.13,29,No,No,No,80.6,4348.1,39.45,Stayed,No,,,Male,56,No,No,0,593,Orange,33.81859,-117.821288,40915
94954,0440-MOGPM,HBUG-YOLSC,41,0,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Yes,One Year,Yes,Bank Withdrawal,6.16,252.56,12,Yes,Yes,Yes,80.55,3263.9,0.0,Stayed,No,,,Female,51,No,No,0,1048,Petaluma,38.235021,-122.557332,35419
93669,3487-EARAT,HCBL-GHRMV,70,7,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,No,Credit Card,19.1,1337.0,21,No,Yes,Yes,74.1,5222.3,0.0,Stayed,No,,,Female,46,No,Yes,0,818,Wishon,37.287758,-119.548156,327
90016,5016-ETTFF,HCNA-MMELM,10,0,Yes,DSL,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,0.0,0.0,30,No,No,No,29.5,255.25,0.0,Churned,Yes,Dissatisfaction,Service dissatisfaction,Male,46,No,No,0,15,Los Angeles,34.028331,-118.354338,46984
92122,2034-GDRCN,HCWX-BHUSU,2,0,Yes,Fiber Optic,Yes,Yes,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,10.53,21.06,8,Yes,Yes,Yes,90.4,168.2,0.0,Churned,Yes,Other,Don't know,Female,47,No,No,0,370,San Diego,32.85723,-117.209774,34902
90033,4990-ALDGW,HDAJ-YDAOG,57,0,No,None,No,Yes,No,No,No,No,No,Two Year,No,Credit Card,38.73,2207.61,0,No,No,No,20.75,1118.8,0.0,Stayed,No,,,Male,37,No,No,0,30,Los Angeles,34.050198,-118.210946,49431
96002,2474-BRUCM,HDKG-JNHSM,40,1,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,No,No,Month-to-Month,No,Bank Withdrawal,2.85,114.0,3,Yes,Yes,No,101.85,4086.3,0.0,Churned,Yes,Other,Don't know,Male,76,Yes,Yes,0,1520,Redding,40.527834,-122.318749,30338
95482,3404-JNXAX,HDRU-EVMKE,51,9,Yes,Fiber Optic,Yes,Yes,Yes,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,29.56,1507.56,27,No,No,No,80.75,4116.9,0.0,Stayed,No,,,Female,40,No,Yes,2,1276,Ukiah,39.134075,-123.23422,30988
95682,2692-BUCFV,HEAR-DWQYL,29,0,Yes,Fiber Optic,No,Yes,No,No,No,Yes,Yes,One Year,Yes,Bank Withdrawal,6.59,191.11,21,Yes,Yes,No,101.45,2948.6,0.0,Stayed,No,,,Male,79,Yes,No,0,1391,Shingle Springs,38.598936,-120.963092,24738
90024,2808-CHTDM,HELS-OCNFM,23,4,No,None,No,Yes,Yes,No,No,No,No,Two Year,No,Mailed Check,35.86,824.78,0,No,No,No,25.1,611.45,0.0,Stayed,No,,,Female,47,No,Yes,2,22,Los Angeles,34.066303,-118.435479,44150
91316,0426-TIRNE,HEXW-EFQKC,1,0,No,None,No,Yes,No,No,No,No,No,Month-to-Month,No,Credit Card,15.51,15.51,0,No,No,No,20.9,20.9,0.0,Churned,Yes,Dissatisfaction,Limited range of services,Female,54,No,No,0,195,Encino,34.150354,-118.518292,27614
91752,4070-OKWVH,HEYU-ZOHTK,52,0,Yes,Fiber Optic,Yes,Yes,Yes,No,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal,29.23,1519.96,30,Yes,No,No,94.6,5025.8,0.0,Stayed,No,,,Female,60,No,Yes,0,262,Mira Loma,33.999992,-117.535395,18980
94502,0811-GSDTP,HFBH-CMVSF,13,0,Yes,Cable,No,No,No,No,No,Yes,No,Month-to-Month,No,Bank Withdrawal,0.0,0.0,19,No,No,No,30.15,382.2,0.0,Stayed,No,,,Female,50,No,No,2,926,Alameda,37.724817,-122.224363,13996
93933,3663-MITLP,HFCH-CIFME,15,0,Yes,Fiber Optic,Yes,Yes,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,16.82,252.3,26,Yes,Yes,Yes,101.25,1457.25,0.0,Churned,Yes,Dissatisfaction,Lack of self-service on Website,Female,43,No,No,0,850,Marina,36.689582,-121.758398,21759
92587,2626-VEEWG,HFHF-KHENZ,67,6,No,None,No,Yes,No,No,No,No,No,Two Year,Yes,Credit Card,5.48,367.16,0,No,No,No,19.4,1284.2,0.0,Stayed,No,,,Male,48,No,Yes,2,518,Sun City,33.69887,-117.25071,13151
90250,3877-JRJIP,HFIJ-DINLF,1,0,Yes,Cable,Yes,Yes,Yes,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,22.05,22.05,28,Yes,No,No,59.85,59.85,0.0,Churned,Yes,Attitude,Attitude of support person,Male,50,No,No,0,78,Hawthorne,33.914775,-118.348083,93315
93643,2466-FCCPT,HFJN-OAVSZ,20,7,No,None,No,Yes,No,No,No,No,No,One Year,No,Bank Withdrawal,7.31,146.2,0,No,No,No,19.7,395.6,0.0,Stayed,No,,,Female,50,No,Yes,3,798,North Fork,37.244307,-119.470256,3376
95626,4238-HFHSN,HFJW-BKCNP,61,4,Yes,Fiber Optic,Yes,Yes,Yes,No,No,Yes,No,One Year,Yes,Bank Withdrawal,26.55,1619.55,2,No,No,No,82.15,4904.85,0.0,Stayed,No,,,Male,66,Yes,Yes,0,1347,Elverta,38.734997,-121.463719,6197
95354,4077-HWUYD,HFKW-LTRMP,72,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,44.61,3211.92,53,Yes,Yes,Yes,87.55,6463.15,0.0,Stayed,No,,,Male,59,No,Yes,3,1196,Modesto,37.639029,-120.964772,27135
95206,4700-UBQMV,HFLG-RHIKZ,21,6,Yes,DSL,Yes,Yes,Yes,No,Yes,No,No,One Year,Yes,Bank Withdrawal,31.55,662.55,23,Yes,Yes,Yes,75.9,1549.75,0.0,Stayed,No,,,Male,42,No,Yes,3,1126,Stockton,37.902422,-121.440029,49657
92869,5173-ZXXXL,HFNX-IFWKC,2,0,No,None,No,Yes,No,No,No,No,No,One Year,No,Credit Card,31.45,62.9,0,No,No,No,19.95,47.7,0.0,Joined,No,,,Male,47,No,No,0,595,Orange,33.792791,-117.789749,37916
94104,2034-CGRHZ,HFRQ-UQVXU,24,0,Yes,Fiber Optic,Yes,Yes,Yes,No,No,Yes,Yes,Month-to-Month,Yes,Credit Card,3.23,77.52,26,Yes,Yes,No,102.95,2496.7,0.0,Churned,Yes,Attitude,Attitude of support person,Male,73,Yes,No,0,892,San Francisco,37.791222,-122.402241,384
92705,2403-BCASL,HGDM-MTIRP,41,1,Yes,Cable,Yes,Yes,Yes,Yes,No,Yes,Yes,One Year,Yes,Bank Withdrawal,45.04,1846.64,29,Yes,Yes,No,111.95,4534.9,0.0,Churned,Yes,Other,Don't know,Male,66,Yes,Yes,0,565,Santa Ana,33.766004,-117.786763,44117
95637,1761-AEZZR,HGFB-OAEZW,1,0,Yes,Fiber Optic,Yes,Yes,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,4.04,4.04,6,Yes,No,No,79.55,79.55,0.0,Churned,Yes,Other,Don't know,Male,59,No,No,0,1358,Guinda,38.830739,-122.196202,228
92120,3520-FJGCV,HGGP-EREEB,72,2,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,17.3,1245.6,14,Yes,Yes,Yes,112.6,8126.65,0.0,Stayed,No,,,Male,47,No,Yes,1,368,San Diego,32.807867,-117.060993,25569
94608,1324-NLTJE,HGHZ-VWJSN,15,0,Yes,DSL,Yes,Yes,Yes,Yes,No,No,No,Month-to-Month,No,Credit Card,17.19,257.85,19,No,No,No,55.0,757.1,0.0,Churned,Yes,Other,Don't know,Female,73,Yes,No,0,1001,Emeryville,37.83726,-122.287648,24589
95422,0953-LGOVU,HGKQ-BSGPB,12,7,Yes,DSL,Yes,No,No,Yes,No,Yes,No,Month-to-Month,No,Mailed Check,0.0,0.0,73,No,No,No,35.5,432.25,0.0,Stayed,No,,,Male,19,No,Yes,3,1233,Clearlake,38.965804,-122.631779,13485
93212,2391-IPLOP,HGMS-AZDKE,50,6,Yes,Cable,Yes,Yes,Yes,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,14.32,716.0,58,Yes,No,No,69.65,3442.15,0.0,Stayed,No,,,Male,25,No,Yes,0,641,Corcoran,36.04533,-119.532424,23506
93277,0406-BPDVR,HGPK-QKMTX,54,0,Yes,Fiber Optic,Yes,Yes,Yes,No,No,Yes,No,One Year,Yes,Credit Card,33.49,1808.46,8,Yes,Yes,Yes,101.5,5373.1,0.0,Churned,Yes,Price,Lack of affordable download/upload speed,Female,75,Yes,Yes,0,681,Visalia,36.303793,-119.375646,44741
96121,2272-WUSPA,HGTF-FWEFY,72,1,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,39.74,2861.28,5,Yes,Yes,Yes,110.75,7751.7,0.0,Stayed,No,,,Female,48,No,Yes,0,1606,Milford,40.181279,-120.392967,481
94563,2483-XSSMZ,HGUG-IIPDV,39,0,Yes,DSL,No,Yes,No,No,Yes,No,No,One Year,Yes,Bank Withdrawal,25.33,987.87,82,No,No,No,47.85,1886.4,0.0,Stayed,No,,,Female,22,No,No,0,967,Orinda,37.873916,-122.20522,17964
92394,0486-LGCCH,HHCU-TDYWQ,11,2,No,None,No,Yes,No,No,No,No,No,Two Year,No,Credit Card,40.76,448.36,0,No,No,No,19.65,225.75,0.0,Stayed,No,,,Male,48,No,Yes,2,474,Victorville,34.567058,-117.362329,12083
95939,2452-SNHFZ,HHIX-UZQXL,47,0,Yes,Fiber Optic,Yes,Yes,No,No,Yes,No,No,Month-to-Month,No,Credit Card,48.03,2257.41,69,No,No,No,75.45,3545.1,0.0,Stayed,No,,,Female,19,No,No,0,1476,Elk Creek,39.53222,-122.594879,587
90221,3410-YOQBQ,HHOY-ZIFFW,31,0,Yes,DSL,No,Yes,No,Yes,No,Yes,Yes,Two Year,No,Credit Card,25.57,792.67,27,Yes,Yes,Yes,79.2,2497.2,0.0,Stayed,No,,,Female,61,No,No,0,67,Compton,33.885811,-118.206459,51387
